Time,Ax,Ay,Az,Gx,Gy,Gz
0.01658353,-8050.929,1349.248,-6071.163,-6282.069,947.447,-4385.595,1
0.01658716,-8069.409,1340.407,-6065.111,-6287.441,937.9171,-4378.208,1
0.01658357,-8080.235,1319.848,-6066.134,-6309.061,926.6843,-4397.021,1
0.01658357,-8096.773,1325.749,-6047.287,-6312.807,954.5477,-4364.893,1
0.01777079,-8076.317,1357.065,-6048.269,-6305.997,956.3051,-4393.711,1
0.01777079,-8097.698,1341.728,-6062.601,-6317.894,945.3676,-4383.899,1
0.01658549,-8087.905,1323.385,-6050.667,-6310.354,970.4183,-4380.892,1
0.01658636,-8077.679,1368.029,-5987.477,-6293.665,1006.696,-4324.112,1
0.01658636,-8084.884,1357.941,-6034.048,-6308.067,939.2615,-4426.98,1
0.01658779,-8095.9,1345.083,-6108.314,-6325.328,915.6028,-4377.809,0
0.01633368,-8133.412,1304.9,-6002.977,-6336.164,960.6213,-4362.382,0
0.01683265,-8142.639,1337.217,-6014.603,-6338.608,916.6639,-4381.114,0
0.0165855,-8106.66,1336.88,-6024.599,-6319.832,928.1211,-4356.975,0
0.01658618,-8124.369,1296.961,-6015.089,-6337.744,951.1498,-4335.973,0
0.01658448,-8116.918,1341.262,-6008.04,-6323.083,947.9301,-4322.72,0
0.01658187,-8147.735,1338.776,-6034.649,-6355.418,957.6462,-4367.037,0
0.0165746,-8116.911,1331.779,-5995.479,-6327.274,966.1195,-4329.949,0
0.0165746,-8119.696,1328.261,-5971.699,-6329.367,946.7831,-4284.001,0
0.01658431,-8109.068,1312.369,-5977.834,-6316.781,955.1675,-4325.83,0
0.0165815,-8109.417,1337.657,-5971.27,-6321.492,964.2563,-4329.575,0
0.01657692,-8088.653,1353.432,-6016.4,-6301.212,998.6863,-4352.549,0
0.01657692,-8109.778,1381.851,-6030.662,-6330.722,1023.276,-4365.09,0
0.01657951,-8095.784,1373.828,-5981.482,-6315.578,1015.794,-4328.593,0
0.01658152,-8128.539,1388.949,-5947.026,-6327.324,1006.653,-4299.651,0
0.01658152,-8141.897,1381.759,-5956.151,-6346.319,1010.402,-4295.792,0
0.01657955,-8143.014,1380.036,-5987.765,-6347.044,969.0524,-4329.831,0
0.01658058,-8141.229,1348.332,-5981.753,-6349.996,975.5535,-4317.535,0
0.01658151,-8100.17,1310.123,-5975.75,-6314.116,923.6943,-4315.528,0
0.01658398,-8107.115,1313.844,-5964.34,-6319.489,920.0997,-4292.232,0
0.01658119,-8115.699,1270.303,-5977.688,-6330.51,890.9307,-4314.21,0
0.01658119,-8115.265,1287.087,-5977.966,-6334.6,892.714,-4309.501,0
0.01669575,-8128.349,1293.15,-5982.185,-6340.138,909.2255,-4305.587,0
0.01657852,-8129.208,1294.9,-5968.172,-6340.739,922.0904,-4301.32,0
0.01657852,-8115.21,1327.037,-5960.571,-6330.001,938.9894,-4302.256,0
0.01657975,-8114.751,1320.04,-5950.312,-6325.227,933.9291,-4292.305,0
0.01658099,-8125.515,1338.352,-5901.84,-6337.892,951.2603,-4256.267,0
0.01658119,-8118.559,1323.873,-5993.098,-6336.978,945.4188,-4330.933,0
0.01658119,-8137.784,1309.428,-5994.779,-6338.344,926.9127,-4325.752,0
0.01658212,-8126.584,1296.44,-5958.606,-6334.17,899.6212,-4307.757,0
0.01658212,-8125.584,1300.075,-5972.575,-6333.389,939.6587,-4322.07,1
0.0165801,-8112.788,1329.663,-6001.24,-6319.178,945.6646,-4328.424,1
0.0165801,-8109.713,1300.983,-6006.009,-6325.742,927.0527,-4353.298,1
0.0165816,-8098.158,1312.279,-6014.93,-6321.388,927.1546,-4349.437,1
0.01657929,-8105.972,1310.177,-5939.816,-6322.987,975.1574,-4290.298,1
0.01657929,-8120.53,1369.011,-5985.55,-6343,988.1434,-4372.732,1
0.01658009,-8130.271,1367.644,-6048.527,-6341.531,925.9514,-4339.247,1
0.0165808,-8159,1294.488,-5957.339,-6350.112,922.6775,-4328.73,1
0.01658101,-8121.122,1310.935,-5993.661,-6334.364,955.8415,-4344.329,1
0.01658056,-8122.357,1342.969,-6000.001,-6344.17,945.1135,-4342.461,1
0.01658364,-8134.272,1305.898,-5987.428,-6348.811,927.5683,-4320.062,1
0.016582,-8174.322,1302.512,-6017.934,-6379.324,918.1332,-4338.937,1
0.01657997,-8188.608,1294.279,-6041.156,-6381.163,916.3738,-4371.53,1
0.01657997,-8153.229,1306.337,-6035.989,-6345.078,932.6067,-4367.662,1
0.01665793,-8125.56,1303.291,-6006.271,-6323.921,946.3762,-4323.215,1
0.01665793,-8124.947,1324.916,-5955.643,-6327.957,950.4244,-4309.793,1
0.01658876,-8129.206,1326.854,-5945.529,-6331.265,955.1752,-4291.428,1
0.01659101,-8131.775,1319.349,-5983.748,-6337.692,958.8025,-4328.557,1
0.01659112,-8115.66,1317.646,-5978.958,-6325.403,972.6886,-4306.083,1
0.01658745,-8105.218,1334.853,-5992.848,-6313.072,960.5513,-4351.933,1
0.01658735,-8094.789,1308.867,-5989.111,-6309.657,935.9373,-4333.228,1
0.01658651,-8127.763,1316.658,-5968.133,-6343.819,955.7789,-4309.451,1
0.01658651,-8153.889,1298.596,-5933.405,-6359.302,921.7559,-4292.725,1
0.01704897,-8164.513,1290.373,-5935.202,-6371.726,910.038,-4297.334,1
0.01659105,-8178.294,1280.432,-5947.758,-6377.659,910.8889,-4292.674,1
0.01659194,-8170.461,1281.227,-5935.458,-6367.069,905.8159,-4275.93,1
0.01659194,-8175.518,1250.894,-5947.193,-6379.672,886.6701,-4296.416,1
0.01658943,-8177.259,1253.088,-5959.644,-6367.561,887.1841,-4301.296,1
0.01658615,-8165.656,1245.933,-5950.126,-6363.028,884.6854,-4302.377,1
0.01658846,-8138.858,1273.027,-5918.882,-6346.944,905.8378,-4273.593,1
0.01659104,-8168.68,1251.63,-5915.862,-6365.315,886.8031,-4271.464,0
0.01659104,-8127.283,1234.997,-5908.871,-6333.646,878.1324,-4260.757,0
0.01659042,-8137.478,1229.664,-5913.059,-6345.956,872.5869,-4260.266,0
0.01659042,-8149.158,1265.5,-5937.224,-6354.909,893.7624,-4289.95,0
0.0165849,-8161.54,1259.607,-5943.364,-6351.054,890.6954,-4293.832,0
0.0165849,-8153.02,1261.755,-5937.474,-6357.815,892.3954,-4278.536,0
0.01658742,-8153.742,1261.997,-5951.292,-6353.914,887.6412,-4303.533,0
0.01658766,-8139.663,1261.734,-5968.171,-6343.154,910.7556,-4313.328,0
0.0165884,-8117.068,1298.26,-5995.511,-6334.813,945.831,-4337.147,0
0.016589,-8141.81,1314.976,-5988.061,-6340.509,931.2884,-4329.879,0
0.01658944,-8148.417,1273.775,-5969.05,-6354.443,903.5696,-4318.824,0
0.01658944,-8171.251,1261.433,-5894.051,-6371.853,934.3256,-4257.636,0
0.01658606,-8163.422,1266.122,-5942.725,-6365.771,948.1262,-4291.983,0
0.01658606,-8174.207,1316.502,-5938.042,-6369.508,929.4663,-4284.011,0
0.01658714,-8175.867,1258.881,-5966.341,-6370.688,893.1152,-4311.487,0
0.01658513,-8148.985,1277.675,-5919.729,-6350.083,946.3292,-4289.408,0
0.01611687,-8142.101,1305.048,-5950.55,-6340.425,951.9166,-4280.34,0
0.01611687,-8146.955,1290.349,-5944.748,-6348.623,939.4512,-4276.773,0
0.01658661,-8167.661,1258.581,-5915.481,-6364.453,915.9699,-4262.237,0
0.01658661,-8158.674,1281.657,-5933.3,-6353.105,922.0165,-4284.285,0
0.01645224,-8147.763,1276.311,-5972.376,-6353.633,917.6528,-4320.241,0
0.01656993,-8152.617,1255.262,-5956.564,-6352.923,907.4175,-4300.839,0
0.01656865,-8160.942,1272.991,-5929.479,-6363.716,911.3391,-4286.495,0
0.01656425,-8182.461,1259.405,-5886.426,-6366.812,908.7497,-4262.271,0
0.01656425,-8183.633,1249.729,-5920.15,-6376.484,916.3779,-4273.804,0
0.01657082,-8197.581,1271.138,-5892.503,-6387.03,936.6524,-4245.853,0
0.01656736,-8205.505,1252.276,-5932.229,-6401.8,921.3826,-4301.844,0
0.01656916,-8211.088,1277.181,-5973.949,-6392.59,918.2742,-4327.832,0
0.01656643,-8192.801,1269.249,-5978.144,-6374.051,921.623,-4316.448,0
0.01656757,-8178.55,1279.566,-5955.978,-6371.983,902.6319,-4310.459,0
0.01657895,-8204.649,1251.751,-5943.563,-6391.894,873.9415,-4302.296,0
0.01655756,-8197.621,1218.853,-6019.27,-6386.418,859.4945,-4351.48,0
0.0165631,-8182.275,1196.954,-5969.108,-6374.633,841.3436,-4302.103,0
0.01656756,-8182.108,1219.92,-5945.661,-6374.501,859.9948,-4289.15,0
0.03350956,-8162.063,1213.33,-5914.741,-6359.197,853.4709,-4271.408,0
0.03350956,-8190.304,1181.937,-5937.866,-6380.827,833.009,-4278.681,0
0.01656853,-8207.928,1173.203,-5920.238,-6403.1,826.0599,-4268.888,0
0.01656598,-8193.831,1201.409,-5940.557,-6383.352,848.6968,-4285.345,0
0.01667063,-8185.317,1227.748,-5945.428,-6372.384,869.7683,-4285.763,0
0.01667063,-8200.192,1251.656,-5964.591,-6388.179,884.7122,-4302.339,0
0.01658508,-8181.206,1261.918,-5966.132,-6369.195,889.9849,-4298.46,0
0.01658744,-8172.242,1247.023,-5884.448,-6362.383,876.028,-4228.298,0
0.01658744,-8138.288,1227.451,-5941.803,-6336.527,867.4371,-4282.882,0
0.01658911,-8178.506,1214.27,-5957.017,-6371.842,862.1258,-4289.239,0
0.01658621,-8164.559,1214.716,-5958.517,-6356.765,854.7886,-4305.576,0
0.01658621,-8176.345,1210.295,-5929.956,-6370.256,824.08,-4274.281,0
0.01658634,-8183.354,1183.621,-5957.019,-6371.176,842.9222,-4298.048,0
0.01658447,-8194.012,1192.669,-5892.073,-6379.296,877.952,-4245.095,0
0.01658447,-8174.691,1227.285,-5916,-6360.063,881.9788,-4263.843,0
0.01658428,-8185.481,1238.07,-5927.129,-6386.06,827.848,-4249.167,0
0.01658299,-8217.52,1196.68,-5867.245,-6397.171,831.2046,-4246.752,0
0.01658648,-8203.728,1210.465,-5912.15,-6390.938,872.8737,-4250.501,0
0.01658755,-8170.067,1239.039,-5908.466,-6360.733,859.5042,-4259.408,0
0.01658742,-8170.277,1178.911,-5931.973,-6369.825,818.2779,-4250.83,0
0.0162758,-8188.358,1199.608,-5917.679,-6383.667,831.4933,-4252.41,0
0.0162758,-8178.981,1192.1,-5886.817,-6372.044,830.8403,-4240.259,0
0.0165868,-8166.776,1219.401,-5917.541,-6362.744,841.2556,-4253.325,0
0.01658729,-8167.474,1212.983,-5906.529,-6367.769,860.7363,-4250.765,0
0.01658422,-8178.013,1219.013,-5913.489,-6371.424,865.8696,-4253.917,0
0.01658422,-8181.926,1250.591,-5938.088,-6374.418,891.5908,-4288.23,0
0.01658022,-8166.484,1246.848,-5923.262,-6358.19,896.6005,-4272.932,0
0.01658552,-8154.123,1263.818,-5965.801,-6353.248,927.6833,-4302.328,0
0.01658563,-8158.19,1299.55,-5950.453,-6352.012,922.3157,-4306.772,0
0.01658691,-8161.756,1278.53,-5947.063,-6354.81,929.2571,-4284.659,0
0.01658395,-8193.866,1299.123,-5959.97,-6379.375,938.3883,-4302.754,0
0.01658824,-8172.714,1305.841,-5971.475,-6358.723,919.9936,-4310.577,0
0.01658903,-8179.083,1314.805,-5964.006,-6363.608,930.7863,-4282.011,0
0.01658903,-8170.635,1282.949,-5964.227,-6361.588,920.3704,-4283.229,0
0.01658369,-8145.845,1270.427,-5927.435,-6347.116,895.1927,-4255.919,0
0.01658278,-8155.921,1261.103,-5914.374,-6350.479,896.0927,-4249.917,0
0.01658278,-8145.269,1278.414,-5888.858,-6346.842,908.2032,-4220.59,0
0.01658817,-8133.713,1292.055,-5914.279,-6329.245,918.556,-4240.776,0
0.01629983,-8139.222,1284.361,-5896.612,-6351.316,914.5165,-4224.071,0
0.01658615,-8130.71,1293.381,-5926.095,-6336.021,904.4391,-4264.191,0
0.01658604,-8161.212,1273.418,-5919.146,-6350.552,910.7454,-4239.498,0
0.01658854,-8146.859,1300.378,-5931.328,-6348.459,939.056,-4248.31,0
0.01658532,-8139.756,1286.456,-5993.481,-6343.073,921.9176,-4315.431,0
0.01658532,-8147.881,1282.134,-5937.133,-6340.472,877.8486,-4233.654,0
0.03317315,-8140.394,1240.696,-5877.907,-6348.091,893.0787,-4236.697,0
0.01658593,-8110.816,1234.742,-5891.5,-6325.55,874.2365,-4221.768,0
0.01658593,-8134.699,1271.43,-5889.101,-6339.494,854.4756,-4236.161,0
0.01658324,-8136.563,1245.325,-5904.675,-6336.533,840.7401,-4216.869,0
0.01658324,-8149.853,1195.11,-5919.935,-6342.292,861.5744,-4265.465,0
0.016586,-8118.812,1271.112,-5967.072,-6318.596,864.1348,-4308.329,0
0.01658333,-8095.253,1273.098,-5912.131,-6300.732,860.9672,-4235.972,0
0.01657568,-8122.771,1245.219,-5994.172,-6330.794,904.518,-4288.144,0
0.01657909,-8127.008,1301.812,-5949.686,-6329.645,911.4193,-4267.531,0
0.01657909,-8105.119,1299.183,-5936.053,-6321.836,911.4776,-4267.033,0
0.0165768,-8114.751,1295.768,-5951.155,-6324.854,922.59,-4249.733,0
0.0165768,-8097.184,1272.01,-5862.561,-6302.641,936.4494,-4184.861,0
0.01658077,-8084.755,1341.231,-5902.96,-6302.156,932.6906,-4255.345,0
0.01657788,-8097.838,1297.125,-5983.56,-6299,979.3899,-4300.016,0
0.01657788,-8092.22,1360.352,-5997.576,-6308.121,1013.869,-4319.066,0
0.01657637,-8119.243,1387.435,-6031.805,-6328.842,1046.049,-4355.16,0
0.01657637,-8097.423,1394.943,-5994.761,-6303.304,1046.308,-4311.523,0
0.01657867,-8111.193,1385.8,-5932.351,-6318.332,1031.123,-4254.284,0
0.0165769,-8101.666,1404.823,-5924.075,-6311.073,997.6595,-4263.849,0
0.0165769,-8122.747,1362.29,-5940.348,-6327.213,968.2405,-4260.013,0
0.03315645,-8117.34,1336.345,-5946.323,-6327.479,953.8849,-4257.697,0
0.03315645,-8097.58,1316.498,-5956.772,-6307.942,933.4797,-4270.694,0
0.01657738,-8066.072,1308.727,-5947.87,-6288.389,914.3486,-4258.892,0
0.01657562,-8082.298,1299.769,-5912.274,-6292.081,909.8693,-4236.734,0
0.01658116,-8070.837,1284.319,-5969.689,-6287.872,922.8812,-4287.633,0
0.01657964,-8103.202,1296.65,-6035.141,-6312.707,928.282,-4353.278,0
0.01657486,-8076.79,1309.742,-6067.28,-6296.968,935.5957,-4377.156,0
0.0165814,-8036.024,1312.057,-6024.149,-6265.935,913.58,-4307.217,0
0.01657798,-8050.172,1298.603,-5957.134,-6268.103,928.5897,-4298,0
0.01657798,-8023.21,1335.642,-6009.918,-6256.555,930.6145,-4327.232,0
0.01657932,-8073.331,1340.487,-6034.349,-6286.187,898.0054,-4347.659,0
0.01657985,-8082.766,1306.697,-5996.56,-6297.856,920.1641,-4289.495,0
0.01657484,-8052.914,1292.705,-5984.146,-6275.058,922.003,-4326.82,0
0.01657864,-8053.291,1316.35,-6044.789,-6279.879,889.999,-4351.724,0
0.01657864,-8052.637,1277.538,-6024.832,-6283.891,910.3135,-4312.711,0
0.01657792,-8067.962,1304.294,-6011.489,-6277.928,927.5297,-4319.891,0
0.01657604,-8091.131,1315.269,-6046.833,-6300.083,925.6689,-4338.223,0
0.01657604,-8069.253,1326.018,-5983.141,-6283.317,934.416,-4293.589,0
0.01657659,-8033.179,1316.043,-6025.492,-6273.533,932.0111,-4283.902,0
0.01657885,-8040.217,1314.18,-6050.207,-6270.164,936.6614,-4305.542,0
0.01657792,-8061.009,1328.792,-6014.608,-6286.135,946.406,-4310.677,0
0.01657792,-8063.278,1318.45,-6043.997,-6279.016,968.624,-4337.796,0
0.0165991,-8043.447,1367.488,-6055.749,-6272.761,1022.578,-4374.597,1
0.0165991,-8042.06,1396.287,-6048.229,-6262.913,1038.436,-4365.853,1
0.01658755,-8010.244,1395.849,-6035.811,-6243.15,1026.928,-4337.09,1
0.01658755,-8016.364,1412.194,-6010.396,-6243.583,1015.281,-4334.522,1
0.01694508,-8042.343,1395.224,-6070.469,-6268.002,990.692,-4374.287,1
0.01657808,-8043.349,1376.227,-6092.936,-6259.939,1018.96,-4378.759,1
0.01657873,-8054.946,1381.08,-6038.491,-6268.835,990.3722,-4336.397,1
0.01657793,-8027.41,1364.63,-6020.445,-6256.673,965.5369,-4332.858,1
0.01658271,-8028.153,1332.328,-6004.479,-6244.028,944.4874,-4316,1
0.01658271,-8030.761,1344.035,-6062.581,-6254.98,946.0679,-4386.21,1
0.01657004,-8049.179,1319.851,-6048.565,-6273.527,955.6603,-4355.383,0
0.01658437,-8031.223,1330.627,-6025.996,-6255.362,931.03,-4319.531,0
0.01658437,-8021.801,1320.76,-5985.322,-6243.792,925.0062,-4330.093,0
0.01658398,-8003.07,1345.103,-6056.683,-6234.018,901.6352,-4369.731,0
0.01658035,-8053.346,1329.561,-6047.014,-6285.833,877.1608,-4349.48,0
0.01658332,-8048.609,1299.958,-6081.305,-6264.398,902.9569,-4363.141,0
0.01658332,-8015.553,1317.691,-6059.481,-6252.434,909.4783,-4399.508,0
0.01658226,-8000.931,1301.756,-6100.443,-6236.916,879.15,-4410.944,0
0.01658332,-8021.315,1305.337,-6112.245,-6257.039,935.2606,-4372.609,0
0.01657561,-8084.39,1345.027,-6051.69,-6291.92,959.512,-4367.479,0
0.0165837,-8048.865,1362.387,-6059.933,-6273.48,958.8196,-4365.448,1
0.01658281,-8034.693,1360.621,-6039.518,-6267.045,941.8416,-4330.175,1
0.016585,-8036.414,1357.521,-6004.86,-6263.928,999.2313,-4299.666,1
0.01657812,-8045.109,1389.087,-6039.35,-6270.569,971.0781,-4353.364,1
0.01658138,-8050.163,1356.278,-6050.568,-6274.397,976.8875,-4335.628,1
0.01658138,-8016.488,1388.325,-6101.269,-6248.647,1000.428,-4397.343,1
0.01658017,-8009.05,1400.598,-6128.349,-6247.489,1048.091,-4432.747,1
0.01658119,-7985.002,1417.929,-6097.497,-6233.661,1029.158,-4378.952,1
0.01658119,-7971.269,1409.79,-6110.469,-6210.053,1044.829,-4415.606,1
0.01657897,-7974.487,1433.698,-6070.736,-6212.742,1015.735,-4394.76,1
0.01658192,-8002.231,1391.249,-6092.381,-6234.113,1023.549,-4386.3,1
0.01658192,-8007.588,1399.318,-6060.342,-6247.131,1015.739,-4351.243,1
0.01658488,-8007.605,1394.331,-6075.678,-6238.301,971.942,-4396.538,1
0.01657755,-8023.039,1359.7,-6095.89,-6254.549,977.6462,-4378.113,1
0.01658102,-8038.765,1343.095,-6068.426,-6262.085,957.0106,-4384.786,1
0.01658102,-8012.321,1334.095,-6118.945,-6241.818,955.8243,-4428.323,1
0.01658085,-8014.556,1354.394,-6066.754,-6247.983,979.5021,-4330.943,1
0.01658206,-8014.852,1376.996,-5986.799,-6248.214,976.0217,-4334.58,1
0.01657723,-8009.495,1377.649,-6076.294,-6239.698,926.3857,-4360.528,1
0.01657723,-8036.245,1328.676,-6115.002,-6264.583,869.4448,-4389.804,1
0.0165835,-8062.966,1305.361,-6108.465,-6284.897,892.131,-4354.208,1
0.01657879,-8020.73,1317.498,-6052.372,-6243.62,918.0237,-4375.333,1
0.0165816,-7998.014,1335.292,-6078.562,-6230.737,902.1454,-4403.398,1
0.0165816,-8005.98,1335.481,-6105.505,-6241.35,940.6616,-4377.356,1
0.01658169,-8045.176,1331.79,-6051.147,-6266.886,945.0945,-4375.12,1
0.01658169,-8022.529,1369.571,-6066.112,-6245.071,971.482,-4412.08,1
0.01658342,-8021.346,1371.943,-6108.747,-6248.609,964.6049,-4413.818,1
0.01658162,-8024.06,1403.149,-6089.977,-6250.685,1007.731,-4372.752,1
0.01658162,-8040.042,1398.257,-6078.471,-6262.877,1018.164,-4364.243,1
0.01658306,-8047.091,1430.381,-6097.479,-6263.76,996.4888,-4419.782,1
0.01658306,-8035.5,1400.26,-6109.958,-6268.128,1023.685,-4366.311,1
0.01658431,-8033.248,1428.636,-6070.101,-6257.493,1039.337,-4374.917,1
0.0165815,-8022.869,1424.83,-6115.513,-6249.55,1070.508,-4417.936,1
0.01658027,-8013.487,1449.489,-6119.489,-6246.843,1067.153,-4391.463,1
0.01658246,-8014.787,1423.327,-6120.178,-6243.45,1023.884,-4404.368,1
0.01658195,-8002.267,1417.759,-6113.331,-6233.939,979.9049,-4430.608,1
0.01658076,-8002.833,1356.388,-6083.425,-6238.891,971.8314,-4389.087,1
0.01658425,-7990.078,1370.302,-6136.969,-6229.222,967.6443,-4434.146,1
0.01657969,-7956.202,1401.556,-6157.98,-6203.472,992.4428,-4441.691,1
0.01667589,-7962.204,1401.687,-6084.864,-6203.848,997.2286,-4393.685,1
0.0331651,-7974.877,1409.75,-6074.758,-6222.572,1006.675,-4383.539,1
0.0331651,-8004.828,1442.392,-6046.045,-6232.239,1039.003,-4371.967,1
0.01658174,-8001.155,1437.023,-6096.083,-6233.87,1025.564,-4413.938,1
0.01658148,-8010.166,1386.706,-6111.555,-6240.755,992.5585,-4393.854,1
0.01658148,-8015.407,1400.268,-6096.148,-6244.727,1006.015,-4397.575,1
0.01658309,-8002.892,1421.643,-6049.146,-6243.991,978.2884,-4342.034,1
0.01658161,-8048.842,1372.728,-6097.696,-6270.191,895.2647,-4394.549,1
0.01658065,-8039.924,1311.69,-6115.728,-6258.786,889.1301,-4342.932,1
0.01658065,-8027.756,1315.182,-6031.956,-6253.824,917.4077,-4369.332,1
0.01658315,-7979.586,1365.949,-6080.045,-6225.861,940.9446,-4395.409,1
0.01658398,-7990.422,1366.354,-6108.867,-6229.816,976.2527,-4361.734,1
0.01658268,-8028.975,1395.617,-6114.108,-6254.883,995.5544,-4409.5,1
0.01658268,-8035.903,1426.913,-6075.234,-6264.527,1013.809,-4414.611,1
0.01658139,-8001.082,1377.542,-6107.919,-6242.275,983.4083,-4411.006,1
0.01658089,-8012.88,1377.529,-6062.971,-6242.45,986.447,-4370.516,1
0.01658082,-8056.221,1375.419,-6079.718,-6275.536,999.509,-4367.345,1
0.01658082,-8018.236,1398.683,-6091.764,-6255.241,961.0159,-4421.475,1
0.01658126,-8045.88,1368.112,-6116.503,-6267.459,981.7265,-4387.651,1
0.01658103,-8003.059,1397.293,-6097.196,-6234.669,997.1049,-4393.078,1
0.01658103,-7991.321,1402.346,-6126.811,-6225.781,1052.126,-4443.637,1
0.03316734,-7996.817,1423.217,-6146.487,-6230.085,1063.982,-4423.014,1
0.01659006,-7979.144,1477.454,-6078.452,-6216.671,1115.936,-4393.901,1
0.01659006,-7966.8,1514.54,-6116.045,-6194.09,1090.341,-4436.505,1
0.01658419,-7969.66,1432.456,-6116.412,-6209.764,1041.662,-4413.399,1
0.01658216,-7958.54,1438.286,-6096.444,-6196.979,1032.724,-4399.208,1
0.01658111,-7964.442,1424.714,-6114.405,-6197.225,1002.069,-4427.065,1
0.016584,-7963.672,1387.978,-6095.77,-6210.072,1007.567,-4403.622,1
0.01658116,-8006.846,1408.902,-6108.859,-6238.694,999.2584,-4412.803,1
0.01658314,-7987.702,1411.461,-6104.78,-6228.444,1009.299,-4406.059,1
0.01658314,-7994.258,1387.045,-6114.014,-6229.02,976.559,-4426.122,1
0.01658244,-8002.44,1392.04,-6123.766,-6239.684,999.0719,-4410.512,1
0.01658423,-8036.029,1408.242,-6090.717,-6265.271,1004.86,-4399.917,1
0.01658326,-8032.171,1408.257,-6092.632,-6266.582,1001.284,-4420.265,1
0.01657637,-8033.015,1356.796,-6066.113,-6258.213,991.3789,-4372.602,1
0.01658138,-8012.08,1347.153,-6025.357,-6242.115,960.9036,-4356.609,1
0.01658313,-7982.003,1378.336,-6065.459,-6227.995,920.1204,-4368.653,1
0.01658313,-8020.013,1329.619,-6098.078,-6252.65,857.6774,-4403.37,1
0.01657892,-8023.308,1300,-6092.497,-6255.095,890.0697,-4337.314,1
0.0165833,-7994.081,1329.64,-6030.976,-6228.279,917.2335,-4392.4,1
0.0165833,-7955.882,1376.151,-6125.351,-6203.607,949.9083,-4424.402,1
0.01658141,-7971.529,1346.912,-6098.722,-6206.874,953.3696,-4378.709,1
0.0165805,-8014.043,1386.199,-6050.456,-6248.313,988.9725,-4366.251,1
0.01658204,-8042.374,1387.879,-6073.193,-6269.867,976.0338,-4409.229,1
0.0165824,-8014.383,1369.046,-6071.739,-6235.034,974.6142,-4382.898,1
0.0165824,-7991.018,1392.319,-6061.598,-6226.046,1003.447,-4359.417,1
0.01658026,-8020.751,1397.648,-6067.003,-6244.366,1005.175,-4350.088,1
0.01658084,-8003.702,1406.594,-6061.087,-6240.16,970.8895,-4406.059,1
0.01658413,-8048.114,1378.068,-6131.625,-6269.625,993.928,-4409.484,1
0.01658385,-8052.777,1406.746,-6106.375,-6268.591,1013.84,-4407.212,1
0.01657957,-8054.039,1415.197,-6122.262,-6269.4,1039.26,-4449.989,1
0.01657957,-8001.335,1445.527,-6134.852,-6229.029,1078.275,-4434.739,1
0.01658295,-7995.984,1477.266,-6086.426,-6229.453,1104.111,-4391.224,1
0.01658295,-8008.577,1487.742,-6098.567,-6230.281,1067.375,-4430.718,1
0.0181265,-8039.166,1444.88,-6084.411,-6253.672,1033.236,-4404.323,1
0.01653639,-8055.883,1426.375,-6076.405,-6275.215,1030.63,-4387.707,1
0.0166274,-8043.412,1434.291,-6073.727,-6265.54,1012.799,-4397.087,1
0.01658376,-8046.985,1426.15,-6089.822,-6263.746,1014.036,-4400.281,1
0.01658376,-8015.612,1428.195,-6127.719,-6248.577,1020.851,-4422.839,1
0.03316529,-8038.366,1381.317,-6098.326,-6257.108,980.3327,-4410.797,1
0.01658492,-8063.685,1382.594,-6081.322,-6280.821,984.2426,-4384.774,1
0.01658492,-8034.05,1375.762,-6099.137,-6253.623,979.1637,-4398.167,1
0.01657535,-8057.529,1378.676,-6042.918,-6271.538,985.6896,-4333.646,1
0.01657535,-8041.234,1391.545,-6068.013,-6259.003,984.2681,-4358.601,1
0.0169159,-8031.612,1366.163,-6078.387,-6256.067,974.6619,-4363.872,1
0.0169159,-8039.341,1385.546,-6060.348,-6253.11,992.9218,-4367.071,1
0.01659259,-8014.917,1378.526,-6061.793,-6238.894,976.2529,-4397.353,1
0.01659259,-8028.488,1378.046,-6051.763,-6249.333,1001.181,-4366.449,1
0.01627252,-8036.501,1401.593,-6066.985,-6251.038,993.7022,-4359.341,1
0.0169229,-8026.725,1401.396,-6021.743,-6248.002,972.7716,-4344.548,1
0.01659724,-8041.043,1374.333,-6108.113,-6263.388,928.8893,-4471.604,1
0.01659724,-8045.023,1337.611,-6137.515,-6257.521,936.4995,-4393.222,1
0.01659517,-8050.465,1351.437,-6052.971,-6270.502,940.9142,-4416.336,1
0.01659306,-8013.803,1384.905,-6127.165,-6233.584,952.5029,-4461.334,1
0.01659306,-7992.285,1368.354,-6109.276,-6212.825,963.1846,-4407.814,1
0.01659509,-8010.921,1367.731,-6133.578,-6244.954,980.2144,-4418.258,1
0.01659509,-8055.513,1392.971,-6092.682,-6270.178,979.0007,-4413.487,1
0.01659703,-8058.096,1401.972,-6073.489,-6272.041,992.4797,-4389.115,1
0.03319299,-8038.361,1404.45,-6026.098,-6252.44,1010.351,-4336.947,1
0.01659558,-8035.529,1434.624,-6067.318,-6259.132,1051.543,-4367.306,1
0.01660065,-8019.587,1447.054,-6072.939,-6242.515,1017.286,-4396.616,1
0.01660065,-8022.432,1417.305,-6083.202,-6253.604,1020.982,-4394.485,1
0.0165959,-8018.757,1418.911,-6069.372,-6233.094,1060.872,-4390.287,1
0.01659332,-8019.745,1440.391,-6094.991,-6247.212,1088.156,-4418.733,1
0.01659332,-8037.232,1452.127,-6067.93,-6256.159,1089.359,-4384.137,1
