Time,Ax,Ay,Az,Gx,Gy,Gz,Breathing,Ground Truth,Audio,Scent
1117.047,4883.317,-513.6201,-15754.11,975.1573,-365.5451,34.99728,0,0,False,False
1117.097,4859.547,-515.334,-15758.3,975.4622,-373.8528,29.94507,0,0,False,False
1117.097,4900.094,-517.6913,-15829.18,975.6909,-353.7058,44.34034,0,0,False,False
1117.097,4916.674,-478.4425,-15734.93,984.7235,-386.33,94.36446,0,0,False,False
1117.163,4891.604,-443.9906,-15660.69,982.7511,-335.4938,17.29137,0,0,False,False
1117.163,4913.361,-447.6337,-15743.75,981.2208,-300.6468,-61.63599,0,0,False,False
1117.163,4932.15,-466.0295,-15773.11,975.6026,-282.8377,-58.71177,0,0,False,False
1117.246,4940.874,-470.1929,-15784.54,971.2997,-313.566,-154.5957,0,0,False,False
1117.28,4946.307,-486.7099,-15853.11,976.8766,-282.2347,-124.8529,0,0,False,False
1117.28,4961.401,-492.7042,-15841.19,981.1423,-249.1574,-100.6531,0,0,False,False
1117.346,4956.17,-501.7056,-15782.09,975.5316,-271.3168,-108.1909,0,0,False,False
1117.379,4963.093,-496.3721,-15765.66,971.2352,-233.239,-98.48293,0,0,False,False
1117.429,4915.061,-505.5568,-15799.67,967.9554,-221.6857,-34.34104,0,0,False,False
1117.429,4807.349,-482.6332,-15772.5,969.8925,-142.3904,5.402147,0,0,False,False
1117.495,4828.123,-427.4268,-15742.88,980.2498,-167.8816,227.4331,0,0,False,False
1117.495,4857.484,-299.9965,-15754.65,979.3041,-204.5663,130.4388,0,0,False,False
1117.545,4804.717,-124.2061,-15780.35,978.5695,-266.6135,30.93226,0,0,False,False
1117.545,4739.038,-41.3933,-15836.6,977.9986,-217.4797,149.3784,0,0,False,False
1117.612,4847.511,-222.6816,-15831.91,973.1238,-48.71223,292.6328,0,0,False,False
1117.612,4978.275,-623.4307,-15766.17,964.9655,309.0285,345.7194,0,0,False,False
1117.678,5170.105,-946.4153,-15784.58,972.0368,366.6914,344.0768,0,0,False,False
1117.678,5193.336,-1088.365,-15713.38,968.5952,160.1818,225.7971,0,0,False,False
1117.728,5178.294,-1178.945,-15702.24,974.8367,110.8945,243.6904,0,0,False,False
1117.728,5203.814,-1225.628,-15707.2,984.0455,21.80027,220.1532,0,0,False,False
1117.778,5176.174,-1216.522,-15698.98,982.211,-97.80172,262.1811,0,0,False,False
1117.828,5164.428,-1086.159,-15695.09,976.3575,-188.9427,152.4326,0,0,False,False
1117.828,5117.276,-899.9022,-15700.04,967.4417,-282.1631,-38.35117,0,0,False,False
1117.895,5053.124,-733.3904,-15717.28,973.9271,-310.5687,-62.2383,0,0,False,False
1117.895,5010.468,-612.3389,-15646.4,970.0328,-279.8801,-36.94963,0,0,False,False
1117.961,4983.275,-665.9783,-15621.2,975.9246,-144.7693,-36.12531,0,0,False,False
1117.961,4964.668,-708.1225,-15686.42,967.139,-169.6023,-104.1797,0,0,False,False
1117.961,4972.62,-800.0804,-15752,964.8609,-34.62784,-32.9007,0,0,False,False
1118.061,4988.701,-892.304,-15669.27,958.7075,-58.43907,51.26303,0,0,False,False
1118.061,5139.471,-890.3676,-15628.25,954.0314,-140.8896,37.89963,0,0,False,False
1118.11,5136.005,-902.7772,-15673.54,959.3582,-134.8171,-50.93988,0,0,False,False
1118.11,5134.113,-963.8356,-15705.04,959.0351,-263.7038,-33.40747,0,0,False,False
1118.177,5130.127,-916.9052,-15667.19,976.5413,-323.0788,-56.34104,0,0,False,False
1118.227,5073.605,-858.334,-15663.83,976.6375,-305.5617,-67.8423,0,0,False,False
1118.227,5085.573,-745.5955,-15728.97,976.6972,-192.6743,-86.91624,0,0,False,False
1118.227,5071.308,-626.0085,-15813.18,981.1609,-253.5355,30.5955,0,0,False,False
1118.326,5085.744,-471.5528,-15838.67,975.6931,-229.055,93.70198,0,0,False,False
1118.326,5065.63,-350.5721,-15780.38,975.9288,-282.204,166.2371,0,0,False,False
1118.376,5056.783,-328.5919,-15737.85,980.5314,-428.7388,143.3562,0,0,False,False
1118.376,5129.704,-399.0372,-15705.28,979.6052,-510.4604,98.16984,0,0,False,False
1118.426,5155.392,-526.743,-15680.41,974.4485,-509.989,23.56272,0,0,False,False
1118.426,5133.789,-650.3176,-15696.95,970.4972,-454.6563,-42.09197,0,0,False,False
1118.476,5125.893,-699.5187,-15707.48,971.9094,-390.7205,-81.07549,0,0,False,False
1118.526,5138.493,-757.0157,-15703.41,968.5624,-334.7797,-125.3126,0,0,False,False
1118.526,5186.709,-818.5195,-15752.42,970.4416,-336.6252,53.61672,0,0,False,False
1118.576,5231.074,-856.3713,-15762.19,967.4548,-314.5935,88.08364,0,0,False,False
1118.625,5260.215,-757.5089,-15700.91,969.6115,-264.6482,195.2,0,0,False,False
1118.625,5211.185,-635.0947,-15711.66,975.7006,-250.5068,266.3034,0,0,False,False
1118.692,5126.813,-522.6433,-15688.92,971.4922,-257.9975,149.3298,0,0,False,False
1118.692,5062.124,-496.7354,-15691.53,968.2722,-195.9,21.59098,0,0,False,False
1118.742,5055.868,-509.439,-15739.04,965.8163,-164.5817,-79.17859,0,0,False,False
1118.742,5110.984,-528.3901,-15729.95,963.9509,-166.3124,-84.28646,0,0,False,False
1118.808,5139.84,-589.7252,-15679.78,966.9724,-135.1718,-33.3233,0,0,False,False
1118.841,5166.249,-704.3995,-15665.84,973.7275,-206.5984,-42.31436,0,0,False,False
1118.891,5192.943,-777.658,-15683,974.4625,-324.2488,-93.87714,0,0,False,False
1118.891,5223.126,-789.1279,-15644.16,975.0176,-331.0547,-45.81906,0,0,False,False
1118.891,5245.95,-808.667,-15633.42,971.0029,-352.4075,-21.03813,0,0,False,False
1118.958,5255.347,-759.0253,-15622.06,967.9304,-362.703,19.91635,0,0,False,False
1119.007,5214.578,-694.215,-15645.7,974.4489,-302.4838,-74.46317,0,0,False,False
1119.007,5148.805,-689.9632,-15694.96,970.5704,-304.1944,-49.57407,0,0,False,False
1119.007,5102.829,-640.1458,-15709.42,976.4654,-264.9778,-8.763792,0,0,False,False
1119.074,5137.482,-568.8528,-15678.38,976.5362,-265.6984,-64.15607,0,0,False,False
1119.124,5121.9,-508.9757,-15732.21,972.1479,-301.7047,-11.40105,0,0,False,False
1119.157,5075.645,-529.9755,-15739.01,968.7876,-284.0504,-29.12725,0,0,False,False
1119.157,5105.715,-628.3405,-15713.1,970.6536,-204.0297,-109.0893,0,0,False,False
1119.224,5124.357,-650.5406,-15766.36,963.2228,-159.8097,-80.04186,0,0,False,False
1119.273,5137.525,-702.9902,-15730.55,966.4159,-124.8195,-27.9856,1,0,False,False
1119.273,5166.411,-770.7224,-15657.66,964.4413,-186.421,-122.6775,1,0,False,False
1119.273,5171.815,-765.8091,-15631.88,971.8075,-207.16,-160.2941,1,0,False,False
1119.373,5147.045,-793.9232,-15656.63,973.0139,-241.4188,-183.7681,1,0,False,False
1119.373,5112.53,-727.6302,-15697.84,978.3634,-344.3795,-152.0641,1,0,False,False
1119.423,5080.608,-687.8192,-15706.14,969.1481,-364.8244,-165.7238,1,0,False,False
1119.423,5079.547,-661.7404,-15692.53,970.9595,-337.2838,-135.1704,1,0,False,False
1119.489,5077.741,-685.0127,-15677.7,972.347,-301.3304,-85.80809,1,0,False,False
1119.489,5060.961,-683.9786,-15766.1,973.4065,-237.152,0.5372247,0,0,False,False
1119.489,5059.336,-677.6306,-15764.94,974.2126,-224.9115,83.41811,0,0,False,False
1119.556,5078.173,-648.3969,-15719.58,979.2543,-195.6899,97.54207,0,0,False,False
1119.556,5111.519,-703.6275,-15693.69,978.665,-286.1902,160.3675,0,0,False,False
1119.622,5107.144,-712.6165,-15679.43,978.1979,-283.4106,193.3305,0,0,False,False
1119.722,5081.654,-673.9948,-15665.25,977.8262,-312.7972,158.2324,0,0,False,False
1119.722,5079.935,-630.0331,-15673.31,981.9605,-295.0164,127.0766,0,0,False,False
1119.722,5104.172,-661.8481,-15669.59,980.6735,-315.6688,87.40382,0,0,False,False
1119.805,5123.852,-681.8113,-15691.18,975.2395,-342.1635,85.07941,0,0,False,False
1119.805,5083.495,-669.3864,-15711.05,966.6442,-332.6406,60.1329,0,0,False,False
1119.805,5093.646,-616.6832,-15807.11,973.3738,-334.8985,72.49344,0,0,False,False
1119.871,5163.49,-617.4567,-15786.24,969.6645,-427.3265,163.2479,0,0,False,False
1119.871,5178.064,-620.3941,-15664.82,966.8334,-440.4166,210.2402,0,0,False,False
1119.871,5186.848,-632.729,-15715.97,964.681,-409.3636,225.5702,0,0,False,False
1119.938,5217.774,-652.2238,-15729.64,971.9149,-492.7734,209.4435,0,1,False,False
1119.988,5246.757,-626.191,-15709.03,968.5927,-509.659,239.9164,0,1,False,False
1119.988,5260.903,-597.4846,-15642.29,966.0581,-518.7968,298.5415,1,1,False,False
1120.054,5291.367,-553.5005,-15658.93,968.5632,-460.8001,357.0056,1,1,False,False
1120.104,5323.191,-549.9812,-15744.89,974.9205,-414.7075,390.8663,1,1,False,False
1120.104,5354.895,-566.3622,-15720.87,984.2118,-500.2684,377.3185,1,1,False,False
1120.154,5382.022,-534.7833,-15755.62,986.8655,-586.7399,427.5209,1,1,False,False
1120.154,5420.008,-535.23,-15702.35,971.1387,-638.2737,460.2612,1,1,False,False
1120.22,5450.739,-488.1761,-15650.49,963.5331,-692.8752,461.5908,1,1,False,False
1120.22,5473.657,-430.329,-15590.98,962.1639,-736.715,429.4919,1,1,False,False
1120.27,5495.004,-414.1876,-15592.22,970.003,-755.9114,399.885,1,1,False,False
1120.27,5525.102,-406.7289,-15617.79,967.1478,-763.7153,362.8734,1,1,False,False
1120.336,5534.171,-364.9213,-15600.98,978.2668,-664.5042,333.0475,1,1,False,False
1120.336,5509.429,-337.8754,-15538.47,973.4714,-593.0269,364.4825,1,1,False,False
1120.386,5547.52,-312.1966,-15509.79,974.2275,-541.8749,350.5414,1,1,False,False
1120.386,5611.505,-316.3969,-15513.7,970.3703,-543.2587,296.3693,1,1,False,False
1120.453,5624.302,-291.3652,-15504.87,967.4214,-519.791,351.121,1,1,False,False
1120.503,5669.922,-234.0091,-15480.74,969.606,-415.5988,307.7502,1,1,False,False
1120.503,5696.296,-189.6714,-15474.86,975.7153,-329.8878,349.1664,1,1,False,False
1120.586,5704.592,-214.0825,-15498.44,980.3839,-314.7434,380.083,1,1,False,False
1120.586,5755.569,-236.7519,-15435.94,979.5075,-309.6126,379.6362,1,1,False,False
1120.586,5773.79,-252.4583,-15417.33,983.2509,-349.252,352.4229,1,1,False,False
1120.652,5846.697,-241.7162,-15448.97,977.2301,-389.2692,287.0701,1,1,False,False
1120.652,5829.522,-188.5643,-15446.97,972.611,-435.5598,203.2049,1,1,False,False
1120.652,5821.016,-190.5548,-15430.28,982.3702,-403.7276,98.44225,1,1,False,False
1120.735,5836.941,-179.3397,-15553.02,980.9596,-421.8243,73.74339,1,1,False,False
1120.735,5823.946,-123.6669,-15554,979.8632,-521.8613,148.0506,1,1,False,False
1120.802,5829.873,-76.15123,-15490.55,987.8732,-625.4085,88.03607,1,1,False,False
1120.802,5802.678,-19.4487,-15505.31,998.4065,-527.849,-72.7601,1,1,False,False
1120.885,5766.845,-28.92115,-15505.68,993.1238,-379.8614,-114.2813,1,1,False,False
1120.885,5728.947,-60.19223,-15532.7,975.7463,-341.5143,74.05949,1,1,False,False
1120.885,5778.21,-83.66643,-15504.72,971.3074,-341.502,134.6516,1,1,False,False
1120.968,5811.03,-63.4139,-15537.7,967.9235,-204.9335,144.0713,1,1,False,False
1120.968,5866.658,-46.25526,-15519.81,965.3546,-43.323,222.5667,1,1,False,False
1121.034,5911.952,-80.21838,-15513.94,976.7081,110.2455,292.8314,1,1,False,False
1121.034,5947.044,-97.8223,-15456.38,980.9688,86.74049,282.9626,1,1,False,False
1121.101,5932.184,-137.1745,-15430.25,979.7884,-92.99589,95.45358,1,1,False,False
1121.101,5919.032,-147.644,-15464.81,974.4453,-363.3434,112.2029,1,1,False,False
1121.101,5900.611,-108.2624,-15454.89,983.6528,-461.724,100.0178,1,1,False,False
1121.184,5898.173,-99.47448,-15428.66,977.3921,-381.1181,36.33918,1,1,False,False
1121.184,5871.449,-94.17458,-15444.26,977.0283,-303.8081,73.23218,1,1,False,False
1121.234,5905.982,-76.03088,-15408.77,972.3182,-346.0833,59.0737,1,1,False,False
1121.234,5956.342,-93.49828,-15405.13,977.585,-368.2066,79.23754,1,1,False,False
1121.3,5964.443,-116.0163,-15408.14,972.753,-247.1725,83.52267,1,1,False,False
1121.3,5994.48,-111.3139,-15438.38,973.4938,-173.5683,117.7248,1,1,False,False
1121.366,6035.733,-132.2962,-15457.26,982.9305,-243.3458,48.4531,1,1,False,False
1121.366,5988.021,-146.2961,-15427.5,985.7092,-388.6569,-205.4069,1,1,False,False
1121.449,5911.112,-189.2501,-15455.84,983.3841,-454.9099,-223.0852,1,1,False,False
1121.449,5871.879,-170.0728,-15497.57,990.4515,-487.8972,-8.134943,1,1,False,False
1121.449,5849.417,-147.6797,-15426.48,982.5386,-440.7917,36.53003,1,1,False,False
1121.516,5850.938,-120.6592,-15430.92,980.9008,-383.1735,-41.55847,1,1,False,False
1121.516,5911.813,-101.2325,-15581.79,984.0721,-355.5974,73.73676,1,1,False,False
1121.582,5919.404,-25.62075,-15504.33,982.0563,-405.6534,204.43,1,1,False,False
1121.582,5889.513,10.86522,-15412.85,984.9365,-367.4185,162.4281,1,1,False,False
1121.665,5916.31,-17.01581,-15399.49,987.1281,-243.9523,54.77776,1,1,False,False
1121.665,5933.282,-69.72058,-15461.48,979.9253,-153.2835,85.72907,1,1,False,False
1121.665,5943.812,-101.4078,-15407.07,974.41,-212.833,104.1925,1,1,False,False
1121.748,5973.77,-99.19093,-15350.08,970.2,-255.4077,112.7717,1,1,False,False
1121.748,6006.361,-143.0206,-15333.33,975.8609,-197.3502,77.48269,1,1,False,False
1121.832,6025.4,-142.2357,-15364.03,971.3406,-214.1361,69.06532,1,1,False,False
1121.832,6040.684,-89.56686,-15337.92,963.4661,-274.0477,63.23898,1,1,False,False
1121.832,6026.491,-73.73442,-15352.55,961.9033,-254.6586,-107.041,1,1,False,False
1121.832,5975.385,-72.84448,-15370.63,969.6064,-261.5526,-211.7457,1,1,False,False
1121.964,5998.072,-65.66457,-15365.82,975.5217,-335.6292,32.5362,1,1,False,False
1121.964,5980.843,-69.1865,-15365.63,966.7591,-292.0247,64.84449,1,1,False,False
1121.964,5937.536,-104.1496,-15374.52,973.366,-248.4286,90.41106,1,1,False,False
1122.064,5968.54,-142.0479,-15349.34,978.4305,-203.5558,-12.76538,1,1,False,False
1122.064,5988.797,-123.3872,-15341.33,977.8705,-332.2835,111.9776,1,1,False,False
1122.147,5997.464,-50.38829,-15311.01,986.2992,-325.8052,87.17459,1,1,False,False
1122.147,6003.893,-75.53951,-15342.35,983.8658,-311.9223,45.69444,1,1,False,False
1122.147,6003.065,-115.9528,-15332.17,973.1226,-167.5009,-25.90167,1,1,False,False
1122.147,6027.714,-174.5971,-15374.41,969.3367,-53.36138,13.65456,1,1,False,False
1122.247,6018.648,-200.5334,-15400.18,970.8866,-147.1115,84.76217,1,1,False,False
1122.247,6035.869,-190.2931,-15436.54,972.0861,-269.6199,88.73662,1,1,False,False
1122.247,6063.217,-197.8075,-15473.16,964.1512,-344.8787,64.84267,1,1,False,False
1122.33,6089.406,-150.2233,-15465.59,966.9656,-451.9095,164.7934,1,1,False,False
1122.396,6096.937,-114.855,-15311.22,978.0024,-550.8968,136.1118,1,1,False,False
1122.396,6104.583,-156.5027,-15228.71,977.5827,-421.398,-67.14266,1,1,False,False
1122.396,6161.061,-183.9048,-15322.15,972.8237,-176.2815,-471.9817,1,1,False,False
1122.496,6146.25,-201.4447,-15500.23,969.1848,-238.7217,-568.8286,1,1,False,False
1122.496,6073.59,-168.1939,-15498.95,966.4121,-388.3219,-382.3291,1,1,False,False
1122.496,6129.646,-37.42652,-15446.78,959.8771,-576.0475,-354.1104,1,1,False,False
1122.496,6133.478,11.49392,-15405.63,963.7696,-688.3978,-352.4867,1,1,False,False
1122.579,6119.484,49.70903,-15405.14,962.3415,-542.2899,-498.6721,1,1,False,False
1122.579,6028.749,53.06855,-15378.18,970.1352,-313.0589,-736.9568,1,1,False,False
1122.661,5944.842,-38.92913,-15415.21,971.6765,-106.0531,-561.1429,1,1,False,False
1122.661,6002.625,-119.507,-15474.55,986.1512,-213.167,-359.5586,1,1,False,False
1122.661,6038.032,-116.9172,-15518.72,979.4761,-571.3156,-528.7269,1,1,False,False
1122.911,5841.306,-42.89969,-15480.28,978.7806,-905.3454,-850.1306,1,1,False,False
1122.911,5562.579,-29.57947,-15451.79,973.8035,-908.0221,-984.9553,1,1,False,False
1122.911,5493.114,59.10049,-15570.6,965.5607,-667.0216,-654.5916,1,1,False,False
1122.911,5484.286,208.6055,-15619.11,972.5618,-602.3344,-480.728,1,1,False,False
1122.911,5464.237,377.7624,-15617.04,973.4926,-710.7803,-460.1187,1,1,False,False
1122.911,5411.211,526.1545,-15649.37,974.2042,-728.0607,-467.753,1,1,False,False
1122.911,5360.694,625.1201,-15649.28,983.6089,-679.1328,-352.4487,1,1,False,False
1123.044,5380.837,681.6498,-15571.21,981.9229,-613.7284,-189.0041,1,1,False,False
1123.044,5422.843,703.4214,-15465.78,976.1811,-488.2569,-235.5794,1,1,False,False
1123.044,5422.714,708.585,-15557.9,976.2111,-452.5382,-441.7314,1,1,False,False
1123.044,5349.281,667.871,-15698.03,971.7984,-479.8131,-508.6834,1,1,False,False
1123.044,5244.217,596.6382,-15633.1,972.857,-518.4188,-182.2655,1,1,False,False
1123.044,5184.917,522.2186,-15637.33,973.6709,-370.3582,-222.3468,1,1,False,False
1123.144,5210.584,469.9655,-15661.3,969.8641,-257.528,-346.3061,1,1,False,False
1123.144,5202.583,435.9622,-15715.85,975.8219,-236.4564,-183.8404,1,1,False,False
1123.144,5318.311,463.6848,-15667.41,967.0855,-196.4871,-96.02002,1,1,False,False
1123.26,5433.169,518.6934,-15621.12,969.2751,-163.4381,-181.3129,1,1,False,False
1123.293,5405.249,528.027,-15634.22,966.5308,-220.7571,-177.3667,1,1,False,False
1123.293,5350.021,562.2237,-15604.15,968.8769,-253.7657,-7.321712,1,1,False,False
1123.343,5299.466,599.9031,-15605.36,966.252,-285.226,43.58193,1,1,False,False
1123.393,5276.95,621.3657,-15558.51,964.2576,-266.9391,9.821376,1,1,False,False
1123.393,5267.055,619.3234,-15570.26,967.1811,-289.797,-64.55057,1,1,False,False
1123.393,5211.418,587.1442,-15650.11,973.8622,-305.0382,-6.960456,1,1,False,False
1123.393,5229.417,570.7783,-15629.05,970.1103,-291.965,116.385,1,1,False,False
1123.46,5261.614,566.5922,-15612.76,967.2415,-300.991,55.23676,1,1,False,False
1123.46,5291.275,544.0757,-15615.67,973.918,-271.2381,42.44583,1,1,False,False
1123.526,5348.803,494.3103,-15667.63,979.0244,-290.5078,78.93092,1,1,False,False
1123.526,5359.928,493.6125,-15590.87,978.4854,-276.3556,60.31035,1,1,False,False
1123.576,5365.39,536.0408,-15614.02,982.4886,-312.7981,64.102,1,1,False,False
1123.626,5345.439,528.3177,-15649.38,985.5298,-375.1434,110.5533,1,1,False,False
1123.626,5350.377,498.8476,-15655.24,978.9662,-377.4068,77.69736,1,1,False,False
1123.676,5344.435,456.1358,-15631.85,973.9277,-233.6838,44.87838,1,1,False,False
1123.759,5332.376,427.7695,-15631.56,974.5011,-63.82525,35.17827,1,1,False,False
1123.759,5361.07,442.5863,-15633.45,970.5076,-61.83842,-5.797301,1,1,False,False
1123.808,5387.651,512.5905,-15704.58,967.4579,-200.5432,-28.50891,1,1,False,False
1123.808,5343.857,534.9557,-15738.84,960.7067,-319.4889,82.47218,1,1,False,False
1123.858,5331.577,565.1155,-15643.99,964.4299,-449.8715,57.10986,1,1,False,False
1123.858,5357.845,574.5987,-15494.84,958.438,-394.5598,-30.19446,1,1,False,False
1123.908,5338.225,540.5501,-15540.42,967.1766,-273.0973,-2.686363,1,1,False,False
1123.908,5357.729,436.7104,-15622.01,965.0154,-299.302,7.984789,1,1,False,False
1123.958,5438.152,424.8137,-15603.55,958.9442,-325.7868,-2.561878,1,1,False,False
1123.958,5453.135,442.3547,-15618.21,963.1863,-194.0043,37.14747,1,1,False,False
1124.024,5436.811,417.0302,-15675.92,970.8825,-183.6834,70.38428,1,1,False,False
1124.058,5413.177,394.3929,-15641.28,976.7729,-210.4289,114.1074,1,1,False,False
1124.058,5390.651,371.6469,-15610.24,972.4045,-246.0889,126.4446,1,1,False,False
1124.107,5390.077,392.0692,-15582.03,977.9169,-287.0925,153.2373,1,1,False,False
1124.107,5384.152,422.2232,-15572.68,973.2575,-365.8713,91.07647,1,1,False,False
1124.174,5425.101,415.4383,-15614.35,974.1152,-385.3154,94.74298,1,1,False,False
1124.174,5487.438,435.774,-15667.27,970.3333,-401.1098,221.6566,1,1,False,False
1124.224,5546.065,483.4713,-15689.93,971.8705,-360.3548,436.5594,1,1,False,False
1124.224,5556.304,504.3704,-15628.42,973.0458,-344.5397,547.7521,1,1,False,False
1124.274,5537.238,532.402,-15530.33,978.3723,-334.0176,390.169,1,1,False,False
1124.323,5515.737,483.8595,-15526.33,973.5714,-299.0514,337.4134,1,1,False,False
1124.373,5557.798,474.2987,-15536.75,974.322,-254.3166,325.4883,1,1,False,False
1124.373,5612.989,482.4276,-15529.38,966.0282,-206.6371,339.3503,1,1,False,False
1124.373,5609.434,468.6358,-15510.61,968.554,-200.2895,362.1538,1,1,False,False
1124.423,5646.229,452.4978,-15499.77,970.4951,-158.8455,318.6652,1,1,False,False
1124.473,5688.373,434.6039,-15400.85,967.5524,-215.5178,156.6991,1,1,False,False
1124.473,5662.529,427.5936,-15427.47,969.7393,-158.8371,91.08961,1,1,False,False
1124.523,5654.509,442.2248,-15447.09,971.4172,-88.87918,59.81352,1,1,False,False
1124.573,5650.208,425.7531,-15470.16,977.1323,-50.44672,-17.11389,1,1,False,False
1124.573,5670.942,424.2773,-15494.69,977.0627,-91.05547,-151.2575,1,1,False,False
1124.622,5667.611,438.7152,-15535.77,972.5647,-161.5956,-11.80382,1,1,False,False
1124.622,5652.529,404.3713,-15498.59,973.5499,-202.2436,110.2276,1,1,False,False
1124.672,5644.014,391.4695,-15460.27,978.7313,-201.0626,-1.563852,1,1,False,False
1124.672,5616.191,358.4532,-15531.95,982.6823,-220.4715,-191.3162,1,1,False,False
1124.739,5642.35,323.4005,-15585.76,981.2516,-302.6763,-132.6333,1,1,False,False
1124.789,5641.104,367.7303,-15582.55,980.1361,-270.7492,-98.53999,1,1,False,False
1124.789,5649.911,371.9126,-15554.52,983.697,-311.8712,-226.8454,1,1,False,False
1124.838,5613.229,356.4137,-15548.56,981.9686,-285.3123,-247.4081,1,1,False,False
1124.888,5598.315,343.5995,-15566.14,976.1955,-271.8093,-127.0256,1,1,False,False
1124.938,5593.464,277.472,-15611.69,967.3403,-318.7455,-72.14127,1,1,False,False
1124.938,5606.304,293.6362,-15558.9,969.4399,-227.4014,-42.63421,1,1,False,False
1125.021,5614.938,319.5794,-15596.02,975.4905,-227.3153,-42.05722,1,1,False,False
1125.021,5549.438,349.61,-15629.87,971.2575,-287.6853,57.10982,1,1,False,False
1125.071,5571.347,368.2867,-15592.47,976.8857,-269.0174,11.62457,1,1,False,False
1125.071,5569.292,332.799,-15577.05,976.7571,-380.6993,27.75777,1,1,False,False
1125.121,5593.204,345.651,-15434.48,981.0836,-234.105,9.609814,1,1,False,False
1125.121,5609.246,321.2548,-15465.21,979.9491,-144.079,49.45128,1,1,False,False
1125.121,5614.797,324.8881,-15515.53,983.4991,-242.4232,-23.15463,1,1,False,False
1125.22,5575.748,312.3007,-15528.67,981.7658,-351.2619,-56.50168,1,1,False,False
1125.22,5541.42,329.4119,-15491.14,975.9924,-322.7538,11.18531,1,1,False,False
1125.27,5513.004,352.5964,-15452.57,976.0024,-275.5694,-30.87854,1,1,False,False
1125.27,5549,322.764,-15592.74,980.4409,-352.404,-55.23678,1,1,False,False
1125.27,5552.244,366.5088,-15582.52,979.3972,-306.8889,4.914212,1,1,False,False
1125.337,5551.447,316.9271,-15532.5,969.7277,-289.6697,-3.314236,1,1,False,False
1125.337,5597.407,318.9693,-15541.86,980.0643,-258.159,-21.23027,1,1,False,False
1125.387,5602.619,354.9889,-15584.48,979.1066,-196.3962,68.68938,1,1,False,False
1125.387,5586.591,339.3866,-15559.41,982.7974,-226.8263,58.72749,1,1,False,False
1125.436,5570.961,338.5758,-15580.07,976.7455,-286.2234,42.94185,1,1,False,False
1125.486,5549.026,310.3164,-15542.63,980.9739,-268.2286,-2.184095,1,1,False,False
1125.536,5571.06,318.7096,-15588.2,975.3389,-308.7252,-109.822,1,1,False,False
1125.536,5580.177,340.7394,-15632.97,975.459,-312.7658,-90.59167,1,1,False,False
1125.536,5564.98,342.1345,-15558.48,979.9855,-415.7321,-37.70222,1,1,False,False
1125.636,5540.066,364.2821,-15467.1,974.5812,-325.01,-87.12972,1,1,False,False
1125.636,5537.681,336.9048,-15560.19,970.4488,-350.1511,-192.6321,1,1,False,False
1125.686,5523.745,352.5426,-15658.02,976.1621,-378.9303,-137.2717,1,1,False,False
1125.686,5520.933,350.1185,-15651.81,976.1062,-365.293,-94.04769,1,1,False,False
1125.735,5488.975,367.104,-15600.31,976.0641,-368.2429,-34.47818,1,1,False,False
1125.735,5473.543,356.8139,-15572.96,971.6014,-306.073,-69.16988,1,1,False,False
1125.785,5464.145,328.9888,-15560.86,968.1958,-357.0461,-109.4869,1,1,False,False
1125.835,5453.838,348.7328,-15571.55,970.0381,-245.83,-96.13781,1,1,False,False
1125.835,5509.318,377.1548,-15594.12,975.8934,-263.8316,-90.20531,1,1,False,False
1125.885,5527.508,362.3023,-15580.31,975.9443,-322.8418,-75.29523,1,1,False,False
1125.935,5517.099,361.9887,-15587.43,980.4132,-304.5422,-31.39709,1,1,False,False
1125.985,5528.018,356.1923,-15538.55,979.3919,-309.0714,-13.60108,1,1,False,False
1125.985,5530.867,325.164,-15546.61,978.6012,-325.2546,-46.2966,1,1,False,False
1126.034,5512.02,338.0347,-15560.59,986.8517,-355.5862,-38.36354,1,1,False,False
1126.034,5520.916,357.8967,-15526.99,979.8499,-264.5767,-37.00618,1,1,False,False
1126.084,5526.658,355.3676,-15533.48,983.3434,-290.5325,-75.58243,1,1,False,False
1126.084,5543.263,343.455,-15521.91,977.1405,-282.1841,-65.43529,1,1,False,False
1126.151,5499.461,357.6204,-15503.17,976.8223,-215.461,-95.00195,1,1,False,False
1126.151,5514.753,359.5922,-15549.88,976.5796,-281.9995,-89.54944,1,1,False,False
1126.201,5482.195,363.3015,-15582.34,980.8264,-254.325,-10.49771,1,1,False,False
1126.201,5460.71,340.6382,-15583.87,975.2068,-197.7804,24.18191,1,1,False,False
1126.25,5468.795,349.9034,-15597.16,975.3404,-203.1754,-46.92159,1,1,False,False
1126.3,5485.093,353.6818,-15610.57,971.0159,-212.7675,-47.35194,1,1,False,False
1126.3,5466.644,354.3573,-15608.54,976.5815,-243.2644,-102.7864,1,1,False,False
1126.367,5475.91,382.5662,-15563.67,980.8436,-133.4857,-44.8364,1,1,False,False
1126.367,5469.812,355.3519,-15527.1,979.6662,-206.2459,-37.02776,1,1,False,False
1126.433,5456.389,338.9435,-15509.16,969.8959,-248.2584,-102.5263,1,1,False,False
1126.433,5463.97,312.0156,-15485.59,980.1569,-184.642,-142.852,1,1,False,False
1126.483,5465.453,290.3884,-15522,983.5743,-126.7036,-163.2609,1,1,False,False
1126.483,5426.806,300.561,-15558.83,981.7441,-141.647,-220.1732,1,1,False,False
1126.549,5452.791,322.8644,-15608.06,975.9009,-170.5229,-293.5602,1,0,False,False
