Time,Ax,Ay,Az,Gx,Gy,Gz,Breathing,Ground Truth
18.48256,-16503.21,-293.5933,-845.1011,-2504.47,-148.6024,156.9379,0,0
18.53232,-16501.81,-311.0136,-783.3981,-2510.459,-129.9652,149.7663,0,0
18.58208,-16507.35,-284.6691,-766.8499,-2501.766,-96.90161,160.063,0,0
18.58208,-16508.23,-290.2261,-774.9636,-2504.007,-56.46847,146.5835,0,0
18.665,-16505.54,-337.9078,-766.5065,-2492.458,-36.79248,139.0122,0,0
18.665,-16500.12,-301.3989,-803.002,-2496.961,-58.24804,160.0633,0,0
18.71476,-16469.37,-273.6222,-819.5613,-2504.881,-66.26733,137.8822,0,0
18.74794,-16455.84,-268.097,-782.0603,-2502.101,-79.47895,129.9989,0,0
18.76452,-16463.3,-262.9927,-774.1724,-2504.429,-81.67133,132.7918,0,0
18.7977,-16456.89,-255.9942,-794.5293,-2510.659,-77.90767,135.7077,0,0
18.7977,-16474.21,-234.2552,-808.7802,-2502.138,-59.0629,124.02,0,0
18.84745,-16479.75,-267.7364,-775.1302,-2513.361,-44.496,121.1072,0,0
18.84745,-16495.08,-292.4454,-720.4059,-2508.654,-46.2482,119.369,0,0
18.93039,-16490.18,-307.0454,-746.0628,-2509.487,-72.94527,124.0613,0,0
18.94697,-16496.39,-282.8456,-752.3375,-2518.99,-84.8825,106.2365,0,0
18.98014,-16508.87,-309.8603,-700.5561,-2517.385,-99.3329,130.1932,0,0
18.99673,-16509.52,-292.9331,-688.6426,-2516.141,-87.14463,123.7588,0,0
19.01331,-16494.45,-288.925,-697.3118,-2510.747,-83.94443,158.0369,0,0
